timestamp	reason	userid	matched_regex
200608	{{UsernameBlockedEmail}}	2064627	username
200608	username - not an admin	1989781	username
200608	{{usernameblock}}	2099795	username
200608	username	2065240	username
200608	please contact an administrator for verification purposes, as described on this page	1926578	username
200608	{{usernameblock}}	2112356	username
200608	{{username}}	1300384	username
200608	{{username}} - gibberish	2119786	username
200608	{{UsernameBlockedEmail}}	2061749	username
200608	{{username}}	2089505	username
200608	{{usernameblock}}	2077586	username
200608	per user's request on talk page	1292133	Misc
200608	user...	1942244	Misc
200608	User...	2066494	Misc
200608	no hating	2082441	Misc
200608	Being very naughty on [[Hipcrime (Usenet)]]	1668590	Misc
200608	indeed	2039709	Misc
200608	Whilst I investigate your weird edits.	2029316	Misc
200608	don't think so	1907333	Misc
200608	Name	2046067	Misc
200608	user...	2026800	Misc
200608	user...	1986720	Misc
200609	Persistent spamming	2257982	spam
200609	vandalism account, personal attacks deleted	1712598	disruption
200609	Vandalism only, speedy tag abuse	2231034	disruption
200609	vandalism account, personal attacks deleted	2137293	disruption
200609	vandalism	2249808	disruption
200609	vandalism only	2141367	disruption
200609	Deliberate vandalism	2121170	disruption
200609	vandalism	2237377	disruption
200609	Pretty outrageous personal attacks	525501	disruption
200609	Vandalism only	1208940	disruption
200609	vandal account	1997322	disruption
200609	sockpuppet of [[User:Amoona]], used abusively	2221246	disruption
200609	blanking vandalism after series of warningas	2134584	disruption
200609	vandal -- attacking pages with multiple tags	2274027	disruption
200609	elephant vandal	64939	disruption
200609	vandal account	2128501	disruption
200609	vandalism account, personal attacks deleted	2300412	disruption
200609	blanking vandalism after series of warnings	2127586	disruption
200609	vandalism only account	2136836	disruption
200609	Vandalism-only account	2221915	disruption
200609	vandalism-only account	2157425	disruption
200609	Impersonating notable person, offensive username; see [[Wikipedia:Username]]	2224512	disruption
200609	3rr on Alton Brown	2291895	disruption
200609	Vandalism	2297722	disruption
200609	Vandalism	2187574	disruption
200609	persistant edit war over image	314275	disruption
200609	Disruption, attacks, & legal threats	1210439	disruption
200609	vandalism-only account	2344306	disruption
200609	Sockpuppet, airport vandal	2271147	disruption
200609	Continued vandalism, hasn't learned; try to contribute productively	2137140	disruption
200609	vandalism only a/c	2218622	disruption
200609	username of vandal	2230936	disruption
200609	Troll	2134852	disruption
200609	vandalism	2141717	disruption
200609	Vandalism, also likely banned user and bad username	2183993	disruption
200609	Dardanv sockpuppet	2329221	sockpuppet
200609	[[User:Edipedia]] sock	2260534	sockpuppet
200609	sock of blocked IP	2149791	sockpuppet
200609	sockpuppet account used to revert to puppetmaster's version	916374	sockpuppet
200609	sockpuppet of ForestH2 as confirmed by checkuser	2169478	sockpuppet
200609	Possible impostor of User:DakotaKahn, or sockpuppet of GENGHIS. Please see Wikipedia:Username.	2242086	sockpuppet
200609	Sockpuppet.	1975961	sockpuppet
200609	Violation of the [[WP:U|Username policy]] (Trademarked, corporate, or organisation name: [[Wikipedia]])	2232572	username
200609	username - please omit the commentary and choose a new username	2254485	username
200609	{{username}}	2185180	username
200609	This username contains an email address. For verification purposes, please [[Help:Email confirmation|confirm it]] and [[special:emailuser/Pathoschild|email me]].	2238207	username
200609	get a new username pls	2176057	username
200609	Violation of the [[WP:U|Username policy]] (non-Latin symbols)	2152902	username
200609	get a new username please	2228116	username
200609	username too confusing, asterisks cause problems	2232080	username
200609	get a new username pls	2166597	username
200609	[[WP:USERNAME]]	2229055	username
200609	get a new username pls	2149894	username
200609	username	2236859	username
200609	username - email address - please choose a new username	2262181	username
200609	email username; please choose another username	2266157	username
200609	get a new username pls	2162113	username
200609	username	2201862	username
200609	{{username}}	2196269	username
200609	{{usernameblock}}	2259171	username
200609	This username is misleadingly similar to an existing username. If this was not deliberate, please [[Special:Emailuser/Pathoschild|email me]] or place <nowiki>{{unblock|reason}}</nowiki> on [[Special:Mytalk|your talk page]] to discuss.	2211988	username
200609	your username is unfortunately too close to a Wikipedia staff member - pls choose another	2209322	username
200609	{{usernameblock}}	2322725	username
200609	email username; please choose another username	2289433	username
200609	{{username}} - too similar to registered user Veronica - pleas choose a new username	2315023	username
200609	get a new username pls - normal letters only	2184629	username
200609	username to similiar to [[User:Badbilltucker]]	2129298	username
200609	get a new username pls	2176418	username
200609	Name	2149818	Misc
200609	You are abusing your powers Gwenol you will suffer the conseqences. Either unblock me or give an address for my attorneys and process servers it illegal to infringe upon an American citizen's 1st Amd rights. Wikipedia is a quasi-governmental authority and	2336019	Misc
200609		2289341	Misc
200609	Ouch	2317470	Misc
200609	user...	2310715	Misc
200609	find some other place to play	2270911	Misc
200609	account compromised	859352	Misc
200609	user...	2317380	Misc
200609	user	2306592	Misc
200609	go away	2128483	Misc
200609	user...	2318256	Misc
200609	please see [[Help:Email confirmation]] and email me (see information below)	2258135	Misc
200609	adding links to same website to many articles, was warned	1995540	Misc
200610	Blatant advertising, inappropriate username	2614335	spam
200610	spam	2540706	spam
200610	existing promotional website	2572670	spam
200610	spammer	2511848	spam
200610	vandalism, editing talk comments of others	2304236	disruption
200610	vandal/troll	2535044	disruption
200610	sneaky vandalism / misinformation	2403332	disruption
200610	persistent hoax-vandal-nonsense spewer	2623727	disruption
200610	Vandalism only	2492171	disruption
200610	three revert rule violation	2366613	disruption
200610	Mildly vandalizing sockpuppet -- blocking to force use of main account	2402716	disruption
200610	[[WP:TROLL]]	2572175	disruption
200610	3rr on Battle_of_Mogadishu	1724505	disruption
200610	disruption	670416	disruption
200610	Vandalism	2408381	disruption
200610	vandalism	2499319	disruption
200610	vandalism-only account	2369242	disruption
200610	attack page vandal	1651684	disruption
200610	vandalism-only account	2593091	disruption
200610	Vandal only account	2517345	disruption
200610	Inappropriate username	2571295	disruption
200610	vandalism only account	2481837	disruption
200610	vandalism account	2624644	disruption
200610	vandal only account	2380785	disruption
200610	blocked user:Aimeekeanie 24 hours for vandalism	2606900	disruption
200610	Edit warring after previous block and subsequent warnings.	1032272	disruption
200610	vandal/attack only	1405278	disruption
200610	vandalism account	2359003	disruption
200610	Vandalism	1152724	disruption
200610	Trolling	2418770	disruption
200610	repeated vandalisms	1532091	disruption
200610	[[WP:3RR|3RR]] on [[List of famous tall men]]	1982051	disruption
200610	vandal only account	2555503	disruption
200610	vandalism only account, created two libellous article that were speeidied [[James Hawryz]], and [[Mrs. Shaw]].	2450693	disruption
200610	persistent vandalism	1802612	disruption
200610	vandalism	2259636	disruption
200610	incivility	72454	disruption
200610	vandalism account	843946	disruption
200610	vandalism only account	2615902	disruption
200610	personal attacks and disruption of AfD	317371	disruption
200610	Vandalism account	2129162	disruption
200610	vandalism account, personal attacks deleted	2593866	disruption
200610	vandal account	2580484	disruption
200610	vandalism	2465769	disruption
200610	vandalism account	2553105	disruption
200610	yet another PSC sock	2600431	sockpuppet
200610	WoW sock	1236195	sockpuppet
200610	Sockpuppet	2478017	sockpuppet
200610	[[WP:SOCK|Sockpuppet]] of [[User_talk:Soulhunter4444|Soulhunter4444]]	2590377	sockpuppet
200610	{{usernameblock}} name of company	2392706	username
200610	Please read our [[WP:U|our username policy]]	2500052	username
200610	{{usernameblock}} name of company	2433236	username
200610	{{username}}	2410844	username
200610	username...	2586354	username
200610	Please read our [[WP:U|our username policy]]	2544373	username
200610	{{username}}	2418143	username
200610	{{usernameblock}}	2582916	username
200610	{{UsernameBlocked|,}}	2625913	username
200610	{{usernameblcok}}	1842606	username
200610	Username	2424721	username
200610	Please read our [[WP:U|our username policy]]	2550660	username
200610	username	2626317	username
200610	{{UsernameBlocked|.}}	2548443	username
200610	{{usernameblock}} name of company	2421858	username
200610	{{UsernameBlocked|,}}	2621264	username
200610	Please read our [[WP:U|our username policy]]	2550134	username
200610	{{UsernameBlocked|.}}	2458368	username
200610	username	2585329	username
200610	{{UsernameBlocked}}	2490608	username
200610	{{username}}	2613806	username
200610	{{UsernameBlocked}} - see [[WP:BOT]] all bots must be preapproved	2473300	username
200610	Per RFAr/Kosovo remedy	438753	Misc
200610		2558276	Misc
200610	VO	2479523	Misc
200610	VoA	2190558	Misc
200610	test	145692	Misc
200610	Excessive account creation: please [[Special:Emailuser/Glen_S|Email me]] if you have a legitimate reason.	2494459	Misc
200610	user...	2558545	Misc
200610	too close to {{admin|Wangi}}	2572725	Misc
200610	Name	2419678	Misc
200610	user...	2567419	Misc
200611	spam	2037654	spam
200611	spam articles	2765431	spam
200611	vandalism account	2753124	disruption
200611	vandalism only account	2786641	disruption
200611	Vandalism-only account	2751434	disruption
200611	vandalism account	2809318	disruption
200611	vandalism	2838275	disruption
200611	vandalism-only account	2724207	disruption
200611	Time to block for vicious personal attack	2627418	disruption
200611	vandalism only account, was warned	2797629	disruption
200611	vandalism account	2760438	disruption
200611	Repeated attack pages despite warning	2629296	disruption
200611	3rr on Michael_Shields	1981125	disruption
200611	Briefs vandalism, trolling	2695622	disruption
200611	abusive sockpuppet	2541439	disruption
200611	Personal attack articles, nothing more	2887849	disruption
200611	vandal only account	2678775	disruption
200611	[[WP:3RR]] violation (see [[User:209.161.49.38]]	2666823	disruption
200611	vandalism only	2868952	disruption
200611	vandalism account	2696190	disruption
200611	vandal account	2900551	disruption
200611	vandalism	2757999	disruption
200611	vandalism only account	2654262	disruption
