"block_timestamp"	"reason"	"userid"	"matched"
"200912"	"[[WP:Edit war|Edit warring]]: Edit warring along with Xander at [[Catholic Church]] both of you get 48 hours"	64669	2
"200912"	"[[WP:Edit war|Edit warring]]"	10214350	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11311935	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11163422	2
"200912"	"[[Wikipedia:Administrators' noticeboard/Edit warring#User:scjessey, User:Unitanode, User:Sceptre reported by User:Jzyehoshua (Result: reporting user warned)]]"	3515372	2
"200912"	"[[WP:Vandalism|Vandalism]]"	6484918	2
"200912"	"[[WP:Edit war|Edit warring]]: on [[United Nations Climate Change Conference 2009]]"	11192621	2
"200912"	"[[WP:3RR|3RR]] violation on [[Jatt Sikh]]"	11189197	2
"200912"	"[[WP:Vandalism|Vandalism]]"	10802123	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11174202	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: on [[Rehman Malik]]"	11233200	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11141077	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11169272	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11184959	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	10407598	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11132854	2
"200912"	"Creating [[WP:Copyright violations|copyright violations]]"	8646447	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: same disruptive behavior as before first block"	4065508	2
"200912"	"[[WP:Vandalism|Vandalism]]"	10990308	2
"200912"	"[[WP:Edit war|Edit warring]]: at [[Blockland]], per a complaint at [[WP:AN3]]"	10979136	2
"200912"	"[[Wikipedia:Vandalism|Vandalism]]"	11156252	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: [[WP:POINT]], [[WP:BATTLE]]"	3231201	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11143856	2
"200912"	"[[WP:Vandalism|Vandalism]]:  "	11273368	2
"200912"	"[[WP:Edit war|Edit warring]]"	9206785	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11317959	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11293322	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11042685	2
"200912"	"[[WP:Edit war|Edit warring]]: on [[Double Dare (1976 game show)]] user knows rule well after 2 previous EW blocks"	9646397	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: on [[Lil Wayne]]"	4085940	2
"200912"	"[[WP:Edit war|Edit warring]]: reverting past last warning at [[Diyarbakır]]"	10964171	2
"200912"	"[[WP:Edit war|Edit warring]]: Long-term warring at [[Washington Institute for Near East Policy]], per a complaint at [[WP:AN3]]"	686182	2
"200912"	"Creating [[WP:Copyright violations|copyright violations]]"	11189360	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11307762	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11330724	2
"200912"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11272264	2
"200912"	"[[WP:Vandalism|Vandalism]]: Vandalism after final warning"	8304121	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11226827	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11263079	2
"200912"	"copyright block"	11182550	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	11281032	2
"200912"	"[[WP:Edit war|Edit warring]]: Using multiple [[WP:SOCK|IP socks]] to engage in edit-warring"	333515	2
"200912"	"Copyright infrigement"	7758676	2
"200912"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11010233	2
"200912"	"[[WP:Edit war|Edit warring]]"	10307086	2
"200912"	"further disruption at [[Template:Massacres of Poles]]"	8031446	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	8028348	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11321327	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	1655608	2
"200912"	"Violations of the [[WP:BLP|Biographies of living persons policy]]"	8695712	2
"200912"	"[[WP:Vandalism-only account|Vandalism-only account]]"	11152317	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11161850	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11193541	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11168470	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: Given a warning and immediately repeated"	9588469	2
"200912"	"[[WP:Edit war|Edit warring]]"	10710692	2
"200912"	"[[WP:Vandalism-only account|Vandalism-only account]]"	10969931	2
"200912"	"[[WP:Edit war|Edit warring]]"	8375163	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	11273235	2
"200912"	"copyright violation in upload after previous block for same"	10747607	2
"200912"	"[[WP:Edit war|Edit warring]]: violation of [[WP:3RR]] on [[Creationism]], second block"	281601	2
"200912"	"[[WP:Vandalism|Vandalism]]: Repeated vandalism, warnings."	11227827	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: unsourced again"	3440858	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11311766	2
"200912"	"[[Wikipedia:Administrators' noticeboard/Edit warring#User:FleetCommand reported by Hm2k (talk) (Result: warned; reporter blocked 24 h)]]"	303020	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	10941981	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11176757	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: repeated unexplained deletion of text"	11215685	2
"200912"	"[[WP:Vandalism|Vandalism]]"	10201603	2
"200912"	"Attack page on a [[WP:BLP|living person]]"	11270600	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11237574	2
"200912"	"[[WP:Edit war|Edit warring]]: 3rr on [[She Wolf (album)]]"	10734086	2
"200912"	"ArbCom remedy, see [[Wikipedia:Arbitration/Requests/Case/Socionics]]"	3323639	2
"200912"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11273156	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11154853	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: low-grade edit warring with no attempts at communication"	11073369	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11227981	2
"200912"	"[[WP:Vandalism|Vandalism]]"	10142164	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	10801967	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11240724	2
"200912"	"[[WP:Edit war|Edit warring]]: on Antisemitism"	10574482	2
"200912"	"[[WP:Vandalism|Vandalism]]"	10756002	2
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Edit warring at [[Murder of Meredith Kercher]], using multiple accounts to avoid scrutiny. Per a complaint at [[WP:AN3]]"	7875419	2
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: edit warring with alternative account [[Special:Contributions/Wikicrawlproject6969|Wikicrawlproject6969]]"	8938197	2
"200912"	"{{anonblock}}"	5304551	2
"200912"	"disruption and EW against consensus on [[Thierry Henry]]"	8148997	2
"200912"	"[[WP:Vandalism|Vandalism]]"	9942883	2
"200912"	"[[WP:Vandalism|Vandalism]]: suspected sock of Personperson1234567"	11163850	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: repeatedly violating policies of [[WP:V|verifiability]] and of [[WP:OR|original research]] after multiple warnings"	10359095	2
"200912"	"Creating [[WP:Copyright violations|copyright violations]]"	3560713	2
"200912"	"[[Wikipedia:Administrators' noticeboard/Edit warring#User:Nothughthomas reported by User:KimDabelsteinPetersen (Result: 24 h)]]"	11280641	2
"200912"	"Creating [[WP:Copyright violations|copyright violations]]: Repeat uploading improperly sourced photos after multiple warnings"	4216011	2
"200912"	"[[WP:Edit war|Edit warring]]"	6661051	2
"200912"	"[[WP:Vandalism|Vandalism]]"	5968342	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11064009	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11176880	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11075193	2
"200912"	"[[WP:Vandalism|Vandalism]]"	5799175	2
"200912"	"[[WP:Edit war|Edit warring]]: at [[Christ myth theory]], per a complaint at [[WP:AN3]]"	1036766	2
"200912"	"[[WP:Edit war|Edit warring]]: 3RR at [[Climatic Research Unit e-mail hacking incident ]] using IP and account"	5391606	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11178633	2
"200912"	"Creating [[WP:Copyright violations|copyright violations]]: Repeated addition of clearly copyvio EL  after several warnings"	11310539	2
"200912"	"[[WP:Edit warring|]] at [[Gujjar]]"	10349476	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	10147070	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11158214	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11249002	2
"200912"	"[[WP:Edit warring|]] at [[RealClimate]]; [[Wikipedia:Administrators' noticeboard/Edit warring#User:LVAustrian reported by User:KimDabelsteinPetersen (Result: 48 h)]]"	8446099	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	251903	2
"200912"	"ArbCom enforcement block:  Violated terms of probation by reverting more than once per week at [[History of Sinn Féin]]. "	3486516	2
"200912"	"Personal attacks and hostility after several warnings"	4888082	2
"200912"	"[[WP:Vandalism|Vandalism]]"	10278552	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: Unwilling to accept the outcome of AfD discussions"	8995605	2
"200912"	"abusive sock puppetry."	3477151	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11320914	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11213343	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	11105106	2
"200912"	"[[WP:3RR|3RR]] violation on [[Pierre Deligne]]"	7032625	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11258262	2
"200912"	"[[WP:Vandalism-only account|Vandalism-only account]]"	11181463	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11168104	2
"200912"	"[[WP:Vandalism|Vandalism]]"	2460045	2
"200912"	"[[WP:Vandalism-only account|Vandalism-only account]]"	11075120	2
"200912"	"[[WP:Edit warring|]] at [[What Price Porky]]"	10271689	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11015941	2
"200912"	"Creating [[WP:Copyright violations|copyright violations]]"	10795755	2
"200912"	"[[WP:Edit war|Edit-warring]]"	5683193	2
"200912"	"188.221.108.172 Admit-the-truth and 86.18.223.124  all blocked for the same copyvio; this user admits being 188.221.108.172 so blocking for same length"	11068962	2
"200912"	"Violations of the [[WP:BLP|Biographies of living persons policy]]"	6687175	2
"200912"	"Deliberately triggering the [[WP:Edit filter|Edit filter]]"	2622379	2
"200912"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11141634	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11286202	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11296464	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11154851	2
"200912"	"Continued [[WP:DE|disruptive editing]] slowly, over a long-period."	7404925	2
"200912"	"[[WP:Vandalism-only account|Vandalism-only account]]"	8057060	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: edit warring on [[User talk:Malleus Fautorum]]"	10934116	2
"200912"	"[[WP:Vandalism-only account|Vandalism-only account]]"	11193879	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11218867	2
"200912"	"Violations of the [[WP:BLP|Biographies of living persons policy]]: also removing talk page access; continues to violate BLP on their own page despite multiple warnings"	6698490	2
"200912"	"[[WP:Vandalism|Vandalism]]: Returning to vandalism after prior block expired"	11263211	2
"200912"	"copyright block"	8702344	2
"200912"	"Disruptive editing"	11124270	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	6839963	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	2468437	2
"200912"	"[[WP:Edit war|Edit warring]]: [[WP:3RR]] violation on [[Who Wants to Be a Millionaire (US game show)]]"	9646397	2
"200912"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11315231	2
"200912"	"[[WP:Edit war|Edit warring]]"	11268984	2
"200912"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: [[Wikipedia:Arbitration/Requests/Case/Eastern European mailing list|Arbitration/EEML]] - Rem 2, 3 mth ban"	59002	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	10899533	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11324370	2
"200912"	"{{Vaublock}}"	11182242	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11241991	2
"200912"	"[[WP:Edit war|Edit warring]]"	10426688	2
"200912"	"[[WP:Edit war|Edit warring]]: on [[Hasan Prishtina]]"	537433	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11197746	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11098128	2
"200912"	"[[WP:Vandalism|Vandalism]]"	9569386	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11132914	2
"200912"	"[[WP:Edit war|Edit warring]]: Can be shortened if agrees to behave"	5097503	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11126701	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11329490	2
"200912"	"[[WP:Vandalism|Vandalism]]"	548172	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11175348	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: WP:TOV [http://en.wikipedia.org/w/index.php?title=Talk:Albania&diff=prev&oldid=334835659#Prehistory_section]"	10632954	2
"200912"	"topic ban violation"	10398005	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11199337	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	11064525	2
"200912"	"[[WP:EW|edit warring]] on [[Human Rights Foundation]]"	9613048	2
"200912"	"[[WP:Edit warring|]] at [[Intergovernmental Panel on Climate Change]]"	6790782	2
"200912"	"[[WP:Edit war|Edit warring]]"	10930137	2
"200912"	"[[WP:Edit war|Edit-warring]]"	6251505	2
"200912"	"{{Vaublock}}"	11253976	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	284141	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	7419737	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	10789199	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	10941981	2
"200912"	"[[WP:Edit war|Edit-warring]]"	8473154	2
"200912"	"[[WP:Edit war|Edit warring]]: violated [[WP:3RR|3RR]], see [[Quo warranto]]"	5808557	2
"200912"	"[[WP:Vandalism-only account|Vandalism-only account]]"	11186031	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11025641	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]: repeated disruption of label fields in infoboxes"	7170853	2
"201001"	"[[WP:Edit war|Edit warring]]"	11511242	2
"201001"	"[[WP:Vandalism|Vandalism]]"	4242742	2
"201001"	"[[WP:Edit war|Edit warring]]"	10386092	2
"201001"	"[[WP:Edit war|Edit warring]]"	4126605	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[Media Matters for America]]"	10374016	2
"201001"	"[[WP:Vandalism|Vandalism]]"	9907968	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11542067	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	9441124	2
"201001"	"Creating [[WP:Copyright violations|copyright violations]]: Uploading a copyvio to Wikicommons, adding it to articles here and lying about it when challenged"	9751068	2
"201001"	"[[WP:Edit war|Edit warring]]: on [[Charles Manson]]. "	1640159	2
"201001"	"Blocked for 24 hours, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]] or follow the instructions below."	11441157	2
"201001"	"[[WP:Edit war|Edit warring]]"	11377267	2
"201001"	"[[Wikipedia:Vandalism|Vandalism]]"	5304551	2
"201001"	"[[WP:Vandalism|Vandalism]]"	9739546	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[Hungary]], per a complaint at [[WP:AN3]]"	8100093	2
"201001"	"[[WP:EW|edit warring]] on [[Gwen Shamblin]]"	11498457	2
"201001"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11464724	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11369294	2
"201001"	"harrassment of another user"	10270361	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	3120058	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11517354	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]: repeated addition of unsourced info, persistent rumour-mongering"	10371832	2
"201001"	"[[WP:3RR|3RR]] violation on [[Biosequestration]]"	10207263	2
"201001"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages: + [[WP:Vandalism|vandalism]] on deleting admin's page"	11390759	2
"201001"	"[[WP:Vandalism|Vandalism]]"	8961932	2
"201001"	"Creating [[WP:Copyright violations|copyright violations]]"	8103978	2
"201001"	"[[WP:Edit war|Edit-warring]]"	11263068	2
"201001"	"breach of topic ban"	3416359	2
"201001"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	4022432	2
"201001"	"repeated [[WP:COPY|copyright]] and [[WP:IUP|image upload]] policy violation"	10284762	2
"201001"	"[[Wikipedia:Administrators' noticeboard/Edit warring#User:Fellin333 reported by User:Bali ultimate (Result: 24 h)]]"	11391260	2
"201001"	"[[WP:Edit war|Edit warring]]: [[Kuldip Singh Chandpuri]]"	11352857	2
"201001"	"[[WP:Edit war|Edit warring]]"	11439525	2
"201001"	"[[WP:Vandalism-only account|Vandalism-only account]]"	11459490	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11351003	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	10492684	2
"201001"	"[[WP:Edit war|Edit-warring]] on [[This is War]]"	8473154	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[The Watchtower]] and [[History of Jehovah's Witnesses]]"	11526121	2
"201001"	"[[WP:Vandalism-only account|Vandalism-only account]]"	11005964	2
"201001"	"[[WP:Vandalism|Vandalism]]: first chance- 1 week block"	11345165	2
"201001"	"rapid blanking"	10780770	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11476614	2
"201001"	"Disruptive editing, copyright vios, repeated recreation of deleted material"	10050862	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[Bill Moyers]], per a complaint at [[WP:AN3]]"	10374016	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11339264	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]: Continues deletions agaisnt policy, without consensus support, after havign been repeatedly asked, waned and previously blocked"	392462	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	9691949	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11504513	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11453425	2
"201001"	"Disruptive and tendentious edting on Dog and on the CC enforcement page"	11280641	2
"201001"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11518121	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11415247	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11395677	2
"201001"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: see [[WP:AE#Sulmues]]"	6967859	2
"201001"	"[[WP:Edit war|Edit-warring]] on [[Sexuality of Robert Baden-Powell]]"	80885	2
"201001"	"[[WP:Edit war|Edit-warring]] on [[2010]]"	11534185	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11481858	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[Living Next Door to Alice]]"	5781374	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]: if not [[WP:DE]], then [[WP:COMPETENCE]]"	1346474	2
"201001"	"Violation of clearly posted 1RR restrictions at [[Mass killings under Communist regimes]]."	834113	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11468360	2
"201001"	"Creating [[WP:Copyright violations|copyright violations]]"	11472770	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[Christ myth theory]], per a complaint at [[WP:AN3]]"	8917946	2
"201001"	"edit-warring on [[Kochi, India]]; obviously, you don't get it"	2450744	2
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: +BLP vandalism (other account Herry9864)"	11443266	2
"201001"	"[[WP:Edit war|Edit warring]]"	9161852	2
"201001"	"[[WP:Vandalism|Vandalism]]: persistent addition of misinformation"	11467782	2
"201001"	"[[WP:Edit war|Edit warring]]"	166475	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11454853	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11468637	2
"201001"	"[[WP:Vandalism-only account|Vandalism-only account]]"	10555565	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11374427	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[2000s (decade)]], per a complaint at [[WP:AN3]]"	1258107	2
"201001"	"[[WP:Vandalism-only account|Vandalism-only account]]"	11431237	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11535999	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11441065	2
"201001"	"[[WP:Vandalism|Vandalism]]"	10815900	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[Kochi, India]] what on earth were you thinking?"	2450744	2
"201001"	"[[WP:Vandalism|Vandalism]]"	7921485	2
"201001"	"ArbCom enforcement block: Violated terms of probation by reverting more than once per week at [[Sinn Féin]]."	3486516	2
"201001"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: [[WP:DE|disruption]]"	11294779	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11365628	2
"201001"	"extensive edit-warring on [[Kochi, India]]"	2450744	2
"201001"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	10510614	2
"201001"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11339946	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]: repeatedly recreating deleted article"	11389410	2
"201001"	"[[WP:Edit war|Edit-warring]] on [[First Balkan War]]"	8999293	2
"201001"	"[[WP:Edit war|Edit warring]]"	7923230	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11390189	2
"201001"	"[[WP:Edit war|Edit-warring]] on [[Howard Zinn]]"	11353433	2
"201001"	"[[WP:Vandalism|Vandalism]]:  "	11389979	2
"201001"	"[[WP:Edit war|Edit warring]]: prev warning on talk page, replacing image without discussion."	6892083	2
"201001"	"[[WP:Edit war|Edit-warring]] on [[This Is War]]"	8369158	2
"201001"	"[[WP:Edit war|Edit warring]]"	11266531	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11487009	2
"201001"	"[[WP:EW|edit warring]] on [[Gwen Shamblin]]"	10230715	2
"201001"	"[[WP:Edit war|Edit warring]]"	6810427	2
"201001"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11311320	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	4097920	2
"201001"	"copyright block"	10529884	2
"201001"	"[[WP:Edit war|Edit-warring]] on [[Jonathan Gruber (economist)]]"	28381	2
"201001"	"[[WP:Vandalism|Vandalism]]: Misinformation which managed to get international media attention"	1304277	2
"201001"	"Creating [[WP:Copyright violations|copyright violations]]"	560904	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11384598	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11348114	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11359435	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]: Subject to escalation. Lower if appropriate."	2190214	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[Balkan Wars]]"	8999293	2
"201001"	"[[WP:Vandalism-only account|Vandalism-only account]]: silly edits"	11440793	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11346001	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11416868	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	6572180	2
"201001"	"[[WP:Vandalism|Vandalism]]: creatiuon of test pages in mainspace after multiple warnings"	9088072	2
"201001"	"[[WP:Vandalism|Vandalism]]"	5755901	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11255021	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]: Per a complaint at [[WP:AN3]] by TheJazzDalek "	11301284	2
"201001"	"[[WP:Edit war|Edit-warring]] on [[Messiah Foundation International]]"	5994893	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	10942094	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11433835	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	8664025	2
"201001"	"[[WP:Vandalism|Vandalism]]"	7594393	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11429199	2
"201001"	"[[WP:Edit war|Edit warring]]: plus personal attacks and abuse of multiple accounts, per a complaint at [[WP:AN3]]"	8625154	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[Socialism]]"	689041	2
"201001"	"Blocked for one hour, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]] or follow the instructions below."	11441405	2
"201001"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: Violation of [[Wikipedia:Arbitration/Requests/Case/Tothwolf#Tothwolf restricted]] at http://en.wikipedia.org/w/index.php?title=Wikipedia:Conflict_of_interest/Noticeboard&diff=prev&oldid=341005095"	6753542	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11278838	2
"201001"	"[[WP:Edit war|Edit warring]]: on [[Avatar (2009 film)]]"	10386092	2
"201001"	"[[WP:Edit war|Edit warring]]"	11270457	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11571506	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11418517	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	7309255	2
"201001"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: Incredibly vile/sexist personal attacks"	11371242	2
"201001"	"[[WP:Edit war|Edit warring]]"	11506445	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	5688380	2
"201001"	"[[WP:Vandalism|Vandalism]]"	494359	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]: (Please take your issues to the discussion pages when this block expires)"	10748396	2
"201001"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	8802037	2
"201001"	"[[WP:Edit warring|]] at [[FWA Footballer of the Year]]; persistent [[WP:disruptive editing|]] related to [[British Isles]] terminology."	9582427	2
"201001"	"[[WP:Edit war|Edit warring]]"	9948216	2
"201001"	"[[WP:Edit war|Edit warring]]"	11449729	2
"201001"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11387371	2
"201001"	"[[WP:Edit warring|]] at [[Global warming]]"	5683193	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11449422	2
"201001"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	10789199	2
"201001"	"[[WP:Edit war|Edit warring]]"	11509399	2
"201001"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	11282207	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	11267318	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11384165	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11377432	2
